channelId,period,chats,memberChats,uniqueChatters,uniqueMembers,nonMemberPercentage
UCeb76eafe-6kE0D4u7lOWbg,2021-12,3526,2111,172,41,76.16279069767442
UCWRgyZ7sllnMwli-9IeouTQ,2021-12,58887,4952,4551,100,97.80268072951
UCAE1yQeCWiv1eSxAmzpzD4Q,2021-12,1574,254,342,18,94.73684210526315
UCo7TRj3cS-f_1D9ZDmuTsjw,2021-12,66332,45541,4145,698,83.16043425814233
UCykMWf8B8I7c_jA8FTy2tGw,2021-12,49424,0,678,0,100.0
UCyZZMKRn-mUEkPzaqa9b6bg,2021-12,67105,11210,3743,68,98.18327544750201
UCsCAwLNMv0ZdmO-QXQeK_Ig,2021-12,7962,5479,307,78,74.5928338762215
UCW8WKciBixmaqaGqrlTITRQ,2021-12,150625,80506,3681,405,88.99755501222494
UCuvk5PilcvDECU7dDZhQiEw,2021-12,253513,184247,5502,892,83.78771355870592
UC3-jXrZXv-PQshpaTQpicPQ,2021-12,25875,11750,745,83,88.85906040268456
UCiAONpBlBxxtKD4YE6K-ckw,2021-12,83636,0,7498,0,100.0
UC0lIq8G4LgDPlXsDmYSUExw,2021-12,6343,3825,489,86,82.41308793456032
UC7hffDQLKIEG-_zoAQkMIvg,2021-12,16542,4813,906,100,88.96247240618102
UCO_aKKYxn4tvrqPjcTzZ6EQ,2021-12,404053,201697,28924,3256,88.74291246024063
UCOp2E63vw8m2ChLdvZ_fYYw,2021-12,11210,5012,880,153,82.61363636363637
UCx_zwZuGIS4jxO07kFk8G6Q,2021-12,5281,3497,283,86,69.6113074204947
UCobENw9ZqZb1dpu6pT_8-9g,2021-12,2765,1866,242,61,74.79338842975206
UCsUj0dszADCGbF3gNrQEuSQ,2021-12,254775,102863,18789,1784,90.50508276119005
UC3n5uGu18FoCy23ggWWp8tA,2021-12,741323,415316,52692,5319,89.90548849920292
UCccGnj6mw4RHQHI_2mKfjCQ,2021-12,6663,386,860,17,98.0232558139535
UCfPwtmjVXsByl4z8TT32Lbg,2021-12,7628,336,314,23,92.67515923566879
UCBJ6nejlzes6mm9UruaxQsA,2021-12,136074,0,1370,0,100.0
UCR4HhH-VSMQjySd0qoVh91g,2021-12,13382,4988,1091,99,90.92575618698442
UC6t3-_N8A6ME1JShZHHqOMw,2021-12,45719,31674,1908,408,78.61635220125787
UC3Ruo_5doyu514PesWGvCAg,2021-12,76006,0,2356,0,100.0
UC_xpCnfLvFtbKIVSm-cJX0w,2021-12,43357,24197,1094,109,90.03656307129799
UCYxDbNevCyirkU2T00gb68A,2021-12,265981,10919,14846,47,99.68341640846019
UC6oDys1BGgBsIC3WhG1BovQ,2021-12,103414,75927,2515,394,84.33399602385686
UCEjysNG2a2UgCBIpJxBqn3w,2021-12,6153,0,347,0,100.0
UCqTGCMjeKOclEEfW8Vs7sXQ,2021-12,198129,0,9259,0,100.0
UCwi4P78SVunSYAGrvC9aKcw,2021-12,77674,0,8651,0,100.0
UCOaTgKPjI9cgXLoDW7XFDDw,2021-12,71705,44700,1900,195,89.73684210526316
UCM6iy_rSgSMbFjx10Z6VVGA,2021-12,219674,44974,8078,199,97.53651894033176
UCMAc88lqzqGV0uxgw9JDj0w,2021-12,26540,0,1536,0,100.0
UC66DRsVkzrPAp6hZV7-HBGw,2021-12,22667,0,924,0,100.0
UC_hjHmi-ODGhHlSzD16p5Pw,2021-12,126835,0,1529,0,100.0
UCDh2bWI5EDu7PavqwICkVpA,2021-12,49408,37175,918,248,72.98474945533769
UCR6qhsLpn62WVxCBK1dkLow,2021-12,373705,0,12621,0,100.0
UCpRXCTyNNa-MnjhK6gisnRw,2021-12,19696,7422,589,51,91.34125636672326
UC0WwEfE-jOM2rzjpdfhTzZA,2021-12,25938,14739,1280,95,92.578125
UCdVOby6CAPrKCiJBoxUYQ5g,2021-12,427695,5440,31096,148,99.52405454077694
UCL34fAoFim9oHLbVzMKFavQ,2021-12,248213,148998,11063,972,91.21395643134773
UCJ6LH4jMNy0JN9RSThz1mMQ,2021-12,7453,2115,728,61,91.62087912087912
UCL_O_HXgLJx3Auteer0n0pA,2021-12,114509,52383,8559,572,93.31697628227596
UCrKS2bOUZDXA_R3qhCux7ow,2021-12,75807,11825,8020,309,96.14713216957605
UCvzVB-EYuHFXHZrObB8a_Og,2021-12,38,37,8,7,12.5
UCQaGj_l3dqmGWJLEbEmwgFQ,2021-12,88310,29989,2184,145,93.36080586080587
UCLNbNiqFAuNMj1DH1EBrY-g,2021-12,2249,0,351,0,100.0
UCwcyyxn6h9ex4sMXGtpQE_g,2021-12,9681,4045,1520,244,83.94736842105263
UCO2bnzPlCau6YzLoSt8EDdA,2021-12,22653,14830,343,92,73.17784256559767
UC7-N7MvN5muVIHqyQx9LFbA,2021-12,82106,27447,5251,294,94.40106646353075
UCVFpIqGoTmFaoMmyFPRYrKA,2021-12,8461,0,330,0,100.0
UCz6Gi81kE6p5cdW1rT0ixqw,2021-12,44438,29806,1835,578,68.50136239782016
UCC0i9nECi4Gz7TU63xZwodg,2021-12,166554,146567,1945,628,67.7120822622108
UC8jskpQfW9fn2NLK3PdaGdg,2021-12,10848,7732,308,70,77.27272727272727
UC2hc-00y-MSR6eYA4eQ4tjQ,2021-12,121159,52296,3327,285,91.43372407574391
UCpNkVsMlsJRF792H-1_1vPA,2021-12,29683,18578,1101,107,90.28156221616712
UCrR7JxkbeLY82e8gsj_I0pQ,2021-12,21309,8008,1602,80,95.00624219725343
UCOSFGQ8d_eLCsjWXwuMh4LA,2021-12,25711,11149,1920,164,91.45833333333333
UCWz0CSYCxf4MhRKPDm220AQ,2021-12,103354,26303,5531,225,95.93201952630628
UCMzVa7B8UEdrvUGsPmSgyjA,2021-12,12256,2654,759,40,94.72990777338603
UCPZgBtMYoFKypEG2SCvBN9A,2021-12,22940,0,841,0,100.0
UCSCX0sQoGjiwooIFaN3hxZw,2021-12,5661,1298,405,16,96.04938271604938
UCZsMm2mdQgg3AG8lP8s5KOA,2021-12,1538,0,59,0,100.0
UCMzxQ58QL4NNbWghGymtHvw,2021-12,73447,60407,1497,752,49.766199064796254
UCcpgDsHDYHO1UyfpwjyNx1g,2021-12,15546,0,1171,0,100.0
UCCR7I9mNt6Q-VxL5BDknDMg,2021-12,12416,0,116,0,100.0
UC_4tXjqecqox5Uc05ncxpxg,2021-12,189903,114477,7740,1024,86.77002583979329
UCsg-YqdqQ-KFF0LNk23BY4A,2021-12,129679,74838,7362,567,92.29828850855746
UCg7aL_drCGzlPCrV6Hys_-w,2021-12,10443,1959,1296,66,94.9074074074074
UCD2W-dcuukl4oChTKATdSiw,2021-12,53636,0,6015,0,100.0
UCpPuEfqwYbpn7e2jWdQeWew,2021-12,8279,4222,353,51,85.55240793201133
UCHXgFLFyqR-XqtxfTH3qiYA,2021-12,3418,951,499,27,94.58917835671342
UCah4_WVjmr8XA7i5aigwV-Q,2021-12,27976,0,2252,0,100.0
UC_fYA9QRK-aJnFTgvR_4zug,2021-12,626,0,90,0,100.0
UCebT4Aq-3XWb5je1S1FvR_A,2021-12,15141,7127,1093,172,84.26349496797805
UC--A2dwZW7-M2kID0N6_lfA,2021-12,86563,34742,1854,178,90.39913700107874
UCZ2rFJTs3IPJzYfxtvbKp8Q,2021-12,11530,0,210,0,100.0
UCHz3PeU1RRcY9vJDSqsigIA,2021-12,45215,12698,3390,115,96.60766961651917
UCSygy3LWcUZtFJ15TSbEskQ,2021-12,370,0,53,0,100.0
UC9V3Y3_uzU5e-usObb6IE1w,2021-12,222010,83417,15790,979,93.79987333755541
UCFv2z4iM5vHrS8bZPq4fHQQ,2021-12,62799,38090,2368,635,73.18412162162163
UC7A7bGRVdIwo93nqnA3x-OQ,2021-12,30871,25195,766,126,83.5509138381201
UCV2m2UifDGr3ebjSnDv5rUA,2021-12,37261,0,302,0,100.0
UC1cExET9xoWSO9iSnRsW_1Q,2021-12,11910,7557,304,44,85.52631578947368
UCRG5fX1v4b-3sUyKfAAtxxA,2021-12,17979,11520,720,104,85.55555555555556
UCXTpFs_3PqI41qX2d9tL2Rw,2021-12,681036,465228,30204,4299,85.76678585617799
UCTEZGNJDqv-isWSPRsEhnRA,2021-12,22670,17956,247,61,75.30364372469636
UCN7sEdAjj4Q--al9pDsCPOg,2021-12,51290,23547,2153,202,90.61774268462611
UCXYCBPWmFXbdTGD70eQe8zQ,2021-12,255484,0,3314,0,100.0
UCkngxfPbmGyGl_RIq4FA3MQ,2021-12,273730,113079,15244,811,94.67987404880608
UCjtEttSHpJacfd7a6fc4VXQ,2021-12,23689,6657,2286,64,97.20034995625547
UCWq6L3iY4hGK4LmylvQtj-g,2021-12,27959,20010,564,125,77.83687943262412
UCTi_rzf5QIkXjhJjkbcAdTg,2021-12,31768,0,2527,0,100.0
UCxR1xcxGQcXb4xX9cojKVcQ,2021-12,2767,42,318,3,99.05660377358491
UC8QEgcJgjrJWy4B43aXxsAQ,2021-12,93187,0,1536,0,100.0
UC5yckZliCkuaEFbqzLBD7hQ,2021-12,43344,23490,1277,69,94.59671104150353
UCGYAYLDE7TZiiC8U6teciDQ,2021-12,269716,128766,10634,1025,90.36110588677826
UCIytNcoz4pWzXfLda0DoULQ,2021-12,141494,83309,6555,909,86.13272311212815
UCjFu-9GHnabzSFRAYm1B9Dw,2021-12,12251,2580,917,31,96.61941112322792
UCQY514VtpAastF9qI1mVr9w,2021-12,16722,6602,973,150,84.58376156217882
UCE0yFdA-ZiCKVCqhHdVCV0Q,2021-12,11012,4071,243,28,88.47736625514403
UCLOnKw76ypBM5PeYr4OdkJQ,2021-12,7842,4750,174,27,84.48275862068965
UCnZUaScptUZ7vBeV-4Vf4nw,2021-12,72521,40307,2278,246,89.20105355575065
UCCRZH38F6BkexM6edXkwG8g,2021-12,3071,2336,115,32,72.17391304347827
UCil-nSDmDTgV9n4jjb95znw,2021-12,581,0,42,0,100.0
UCW5O-tjdwofBwfispeMSPfw,2021-12,47012,20667,1624,249,84.66748768472905
UCUC1EIq0MtF-kctHPtQzIjQ,2021-12,1146,445,131,15,88.54961832061069
UCA3WE2WRSpoIvtnoVGq4VAw,2021-12,37432,13543,2089,101,95.16515078985161
UCr9p1ZjLKgfaoqNorY7PiWQ,2021-12,15844,12076,1293,363,71.92575406032483
UCdpUojq0KWZCN9bxXnZwz5w,2021-12,234931,92845,13733,842,93.86878322289375
UC727SQYUvx5pDDGQpTICNWg,2021-12,96345,36299,8596,449,94.77664029781293
UCDekUkwwfSoGf-V5NzGB7zQ,2021-12,45394,25977,942,190,79.83014861995754
UC53UDnhAAYwvNO7j_2Ju1cQ,2021-12,48107,28642,2724,526,80.69016152716594
UC2yG-9ekUwTs8Q0yMSycMxA,2021-12,165297,120801,1955,400,79.53964194373401
UCyqzU2nq7eGNi4kN0uHx7TA,2021-12,7148,3789,420,77,81.66666666666667
UCNV41fU_c4IvhrwHhGKSWLA,2021-12,29806,8133,2203,113,94.87063095778484
UCAr7rLi_Wn09G-XfTA07d4g,2021-12,89506,63785,2602,503,80.66871637202152
UCL9dLCVvHyMiqjp2RDgowqQ,2021-12,1543,0,152,0,100.0
UCJCzy0Fyrm0UhIrGQ7tHpjg,2021-12,8436,7207,277,120,56.678700361010826
UCs-lYkwb-NYKE9_ssTRDK3Q,2021-12,24451,17305,577,122,78.85615251299826
UCJA_J8CpKRT78Sr1bylS1vA,2021-12,2546,1917,176,46,73.86363636363636
UCv1fFr156jc65EMiLbaLImw,2021-12,270212,0,34429,0,100.0
UC-tS2U8BB8qTo2tVhoZ30Aw,2021-12,5366,1340,243,32,86.83127572016461
UC8oLBzcFC-aXPd0q-WuGWSw,2021-12,37651,29385,1161,242,79.15590008613265
UCfcizLIjD-OMeWbdeC8UPUw,2021-12,32140,0,684,0,100.0
UCQdqGzhc5Ey_5nh_bOowAhg,2021-12,26114,7006,1123,41,96.34906500445236
UCxN7pUZzXmMOuost2oRCHUw,2021-12,5667,2831,171,39,77.19298245614034
UCf-PcSHzYAtfcoiBr5C9DZA,2021-12,14888,0,1241,0,100.0
UCAL_ZudIZXhCDrniD4ZQobQ,2021-12,3611,1081,257,63,75.4863813229572
UCKnts8S_hayjQIOXtQKCVIg,2021-12,17130,0,633,0,100.0
UCDdmoA79bfI8DHDnE_Yy2dg,2021-12,42714,0,1753,0,100.0
UCTM9UNM9o4lYmQpRJp0QL1A,2021-12,18963,0,720,0,100.0
UCaum0e1MVZF69boluxgA0Bg,2021-12,29859,6246,1760,92,94.77272727272728
UC_4UpVnvdG53p3b9VKqTFPQ,2021-12,16510,0,593,0,100.0
UCfol9ZU2HpEajyBDj-EbiOQ,2021-12,10653,1933,1687,24,98.5773562537048
UC3czs41x7HD5-nk_cZ-Eo3g,2021-12,46943,20290,2927,197,93.26955927570891
UCkpqb53xiOvOgNYEbNpFSyw,2021-12,89134,0,1117,0,100.0
UCf57-IJn5mUJDyqd9uNEmrg,2021-12,5901,0,379,0,100.0
UCt4YLAed3VpZnh9mJgkLyCw,2021-12,9248,3798,361,39,89.19667590027701
UCHWOl8IRo1qiFDH5Qo1mckw,2021-12,13343,1042,2298,31,98.65100087032201
UC0RVF3KPjfS7WnH2xbpqghA,2021-12,5035,2184,195,24,87.6923076923077
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-12,1317941,726742,106181,10933,89.70343093397123
UCqTymU8oHTygrEzas_gVBFg,2021-12,3725,732,446,18,95.96412556053812
UCqskJ0nmw-_eweWfsKvbrzQ,2021-12,51077,0,2078,0,100.0
UC3IEz9Vohkw1PLZR7fx8zqQ,2021-12,18339,0,535,0,100.0
UC_T1YqknD5yrpVlupc-ZXzg,2021-12,3773,2489,394,82,79.18781725888326
UCvPlw6DtODOTwt76eaJg4Dw,2021-12,9235,6163,450,63,86.0
UCxfyW58K88YepKgIS1BLmOg,2021-12,9493,3459,795,39,95.09433962264151
UCPkKpOHxEDcwmUAnRpIu-Ng,2021-12,130169,80582,8669,1462,83.13530972430499
UCZ1WJDkMNiZ_QwHnNrVf7Pw,2021-12,10638,5294,380,52,86.31578947368422
UCHBhnG2G-qN0JrrWmMO2FTA,2021-12,154134,55171,9154,629,93.128686912825
UCLO9QDxVL4bnvRRsz6K4bsQ,2021-12,361280,266045,10794,2182,79.78506577728368
UCF_U2GCKHvDz52jWdizppIA,2021-12,57497,27591,3220,274,91.49068322981367
UCX7YkU9nEeaoZbkVLVajcMg,2021-12,741700,53500,54402,1321,97.5717804492482
UCL4UZHX-26xAtVT4Jys5A1Q,2021-12,16182,0,601,0,100.0
UCOyYb1c43VlX9rc_lT6NKQw,2021-12,89215,28063,11580,375,96.76165803108809
UCevD0wKzJFpfIkvHOiQsfLQ,2021-12,61339,0,2359,0,100.0
UCRWOdwLRsenx2jLaiCAIU4A,2021-12,3543,0,927,0,100.0
UCG_CzdeNlcDnBCK8AbgiuVw,2021-12,12249,0,477,0,100.0
UCQgi2mK2f9l0Dky2-YhVTYQ,2021-12,20249,0,425,0,100.0
UCwokZsOK_uEre70XayaFnzA,2021-12,62576,29845,3845,279,92.74382314694408
UCftJR3Qm0LyEuEQue1QYytA,2021-12,19249,16050,665,151,77.29323308270676
UCpHIwGHq_3OfX42cyfyJp-A,2021-12,36583,0,704,0,100.0
UCo2N7C-Z91waaR6lF3LL_jw,2021-12,377640,262287,10684,1936,81.87944590041182
UC48jH1ul-6HOrcSSfoR02fQ,2021-12,70519,44002,2552,368,85.57993730407524
UCXXnWssOLdB2jg-4CznteAA,2021-12,38161,0,771,0,100.0
UCp-UfRz1EEPlX6xwfPKd2lQ,2021-12,1213,1086,48,24,50.0
UCWCc8tO-uUl_7SJXIKJACMw,2021-12,41449,25571,1712,376,78.03738317757009
UCMxKcUjeTEcgHmC9Zzn3R4w,2021-12,4671,1976,346,27,92.1965317919075
UCTMgd9qnUD9qKBX5oTtD6ug,2021-12,285716,9345,8559,82,99.04194415235425
UC-LsFNFBy1AwPFxbqPUQTEQ,2021-12,4035,1924,284,29,89.7887323943662
UCp-8cPCziyRz2OXJWBOjsCQ,2021-12,8533,2431,287,27,90.59233449477352
UCM2SwvNjA0uH8oc5D0ihSDA,2021-12,106725,33482,1503,295,80.3725881570193
UCUummegUoc-w7EDdk8Ps7BQ,2021-12,34474,0,4401,0,100.0
UC3ymRo2Xj8h1tyRGjQsyFaw,2021-12,9947,4472,159,20,87.42138364779875
UC9QnAjC7mT4ggHuedr1_kqQ,2021-12,11355,2186,2071,70,96.61999034282955
UCt30jJgChL8qeT9VPadidSw,2021-12,173223,64313,15619,1644,89.47435815353096
UCllKI7VjyANuS1RXatizfLQ,2021-12,129732,72676,3803,527,86.14251906389693
UCCXME7oZmXB2VFHJbz5496A,2021-12,11868,7520,573,130,77.31239092495636
UC9OgjjQe70k5NwLoyHaJ2Xg,2021-12,1928,0,412,0,100.0
UC2pgR5ymUSD9Phepm0ej8CQ,2021-12,927,0,122,0,100.0
UCjQxLH9yqYXowVtH7a-6L-Q,2021-12,4711,1387,451,25,94.45676274944567
UCdsHTs3OOKj_ANMKnmbUASw,2021-12,2268,0,83,0,100.0
UCmyc8eVR3G9A7hjaHsLR6NQ,2021-12,41456,31363,1247,314,74.8195669607057
UCHX7YpFG8rVwhsHCx34xt7w,2021-12,66850,29119,3389,223,93.41988787252878
UChUJbHiTVeGrSkTdBzVfNCQ,2021-12,145326,65586,8272,858,89.62765957446808
UCk7UMlCJ6dlluad9GLKhHzg,2021-12,6420,0,280,0,100.0
UCivDgaCAh7WPBoKA24WNwJQ,2021-12,56804,16246,1962,165,91.59021406727828
UC0QzO6nK1cEDZvJSt2769Zw,2021-12,2574,0,122,0,100.0
UCfki3lMEF6SGBFiFfo9kvUA,2021-12,163388,50474,7083,503,92.89848934067486
UCx45gypxj0fME6zxsLKsNow,2021-12,520,0,44,0,100.0
UCvmppcdYf4HOv-tFQhHHJMA,2021-12,18772,0,1430,0,100.0
UCFTLzh12_nrtzqBPsTCqenA,2021-12,118333,69837,9125,1022,88.8
UCHCbWdtJmZX9pEFtSye_juA,2021-12,10792,8102,271,61,77.49077490774908
UCle1cz6rcyH0a-xoMYwLlAg,2021-12,26870,21473,596,223,62.58389261744966
UCv2byPgvl60Mh1vQBnXuksA,2021-12,7008,4436,386,73,81.0880829015544
UCL-2thbJ7grC9fmGF4OLuTg,2021-12,32171,23050,988,238,75.91093117408907
UCxp-_zVZcJBwZzjLt-LwAaQ,2021-12,1757,0,163,0,100.0
UCtM5G3bS7zM8bv6p-OwoNTw,2021-12,63000,40539,1446,461,68.11894882434302
UCPkhI1WcLilaKu44B5p0jZg,2021-12,8586,0,428,0,100.0
UCIwHOJn_3QjBTwQ_gNj7WRA,2021-12,10665,8217,292,55,81.16438356164383
UCIJ6TGsTcBlYGUj-zbL60EQ,2021-12,10567,4976,377,70,81.43236074270557
UCHjeZylSgXDSnor8wUnwU_g,2021-12,38744,7447,2780,92,96.69064748201438
UCrwJvtphcyux30pAgoX68jA,2021-12,1127,294,151,16,89.40397350993378
UCfhzPS_rZHHJ3AEQyIVm_gA,2021-12,26686,0,309,0,100.0
UCa5g-Q_NT2COXiSS55bwXVQ,2021-12,1366,0,82,0,100.0
UCg9_f0eR1KuqAb86Lj7xNew,2021-12,7089,346,742,19,97.43935309973047
UCt0clH12Xk1-Ej5PXKGfdPA,2021-12,24876,18562,1168,291,75.08561643835617
UCjlmCrq4TP1I4xguOtJ-31w,2021-12,240157,128091,13984,1235,91.16847826086956
UCcd4MSYH7bPIBEUqmBgSZQw,2021-12,86456,50347,1689,512,69.68620485494375
UCvy86WpnHG-h7-tgBVQBJYg,2021-12,12074,1987,546,35,93.58974358974359
UCafG1bj6Qtcbn4bozcicWfA,2021-12,34352,20274,2082,262,87.41594620557157
UC7wZb5INldbGweowOhBIs8Q,2021-12,7054,0,301,0,100.0
UCv6rts7X60zoL__5JPwdPGA,2021-12,8004,1817,226,22,90.2654867256637
UC90vyzmRgWCE17-uWNsKW2Q,2021-12,50196,0,758,0,100.0
UCt8tmsv8kL9Nc1sxvCo9j4Q,2021-12,2393,718,244,40,83.60655737704919
UC4sjhgnEf2AQJRuxfWj30-Q,2021-12,3108,0,89,0,100.0
UCvNn6mRroGDctnqU-FUsszg,2021-12,84030,48259,7133,578,91.89681760829946
UCFahBR2wixu0xOex84bXFvg,2021-12,123205,81223,4670,560,88.0085653104925
UCpnvhOIJ6BN-vPkYU9ls-Eg,2021-12,69211,45528,1585,318,79.93690851735016
UC4PrHgUcAtOoj_LKmUL-uLQ,2021-12,85118,37623,1887,215,88.60625331213566
UCZ1xuCK1kNmn5RzPYIZop3w,2021-12,480861,294948,17574,2408,86.29794013884147
UCBz3ZLAMLt9h_XKsd8rVTAg,2021-12,24284,4800,1417,114,91.95483415666902
UCdr7nq_t1tm9Fwg1kopmusA,2021-12,1052,0,68,0,100.0
UC25e5qEqvVaG_VKrkTmJBmw,2021-12,24404,9261,1245,120,90.36144578313254
UC8Snw5i4eOJXEQqURAK17hQ,2021-12,1945,1020,187,27,85.56149732620321
UCJubINhCcFXlsBwnHp0wl_g,2021-12,27956,8636,3703,386,89.57601944369429
UCuJpyIPTENcIMpdqGYCU6WA,2021-12,18148,8218,924,91,90.15151515151516
UCoM_XmK45j504hfUWvN06Qg,2021-12,38121,11006,2661,189,92.89740698985344
UC5YTIcyZ_lstc3FstTX4acA,2021-12,1323,810,83,22,73.49397590361446
UC1suqwovbL1kzsoaZgFZLKg,2021-12,131764,38079,15540,935,93.98326898326899
UC3iwL9Yz8LcKkJsnLPevOTQ,2021-12,28725,0,757,0,100.0
UCQRfUPNla7dB-kdcWD92lJg,2021-12,7413,0,1064,0,100.0
UCpGnS7rfBp2omHKGEzmKC3w,2021-12,808,0,69,0,100.0
UCgA2jKRkqpY_8eysPUs8sjw,2021-12,223798,75029,12611,676,94.63960034890175
UC8NZiqKx6fsDT3AVcMiVFyA,2021-12,152320,64008,9218,984,89.32523323931439
UCQz5mRHdiwt7NrS9tc4D1Dg,2021-12,44719,12648,6648,162,97.56317689530685
UCtnO2N4kPTXmyvedjGWdx3Q,2021-12,35819,14210,2717,207,92.3813029076187
UC1ucgoC_sGww_Euu5iMqpQw,2021-12,30173,14908,2178,238,89.07254361799816
UCbfv8uuUXt3RSJGEwxny5Rw,2021-12,13329,5803,1706,261,84.7010550996483
UCos71NPh5m9XYUqFhLCLAgw,2021-12,48965,2182,3355,41,98.7779433681073
UCElr8slMrY-Cr764_QIJHPA,2021-12,19577,12018,322,50,84.472049689441
UCdMpGhtL9oK8EYolTt8v4uQ,2021-12,4038,0,520,0,100.0
UCbRJ83DuTqan2g0e7R4Ve-w,2021-12,501,0,67,0,100.0
UCqo0CAZ46l6ic3A_LfhEgHg,2021-12,323,130,51,13,74.50980392156863
UCtAvQ5U0aXyKwm2i4GqFgJg,2021-12,64221,0,2728,0,100.0
UCg7sW-h1PUowdiR5K4HlBew,2021-12,24318,11600,1200,66,94.5
UCAHXqn4nAd2j3LRu1Qyi_JA,2021-12,7300,0,331,0,100.0
UC37QJeT8wHMoZlMasJ7CEbw,2021-12,438,101,38,7,81.57894736842105
UCNA0XC_zxS63d4Q-JMIMyug,2021-12,40023,36912,518,152,70.65637065637065
UCnDZwUFMzqOBcF3bjRfZD-g,2021-12,2983,0,179,0,100.0
UCsgai0ZXaUm_Wn_lEDnpLFQ,2021-12,9192,3880,554,75,86.46209386281588
UCBiqkFJljoxAj10SoP2w2Cg,2021-12,68572,26911,4893,508,89.61782137747804
UCymJsbvAMc3j-bcsoxI7NZQ,2021-12,21872,0,273,0,100.0
UCwRKt_raV3N5KZgxcFyC1vw,2021-12,8676,0,743,0,100.0
UCFG6teapZaN6J1oVXl7MYPA,2021-12,25169,13985,796,142,82.1608040201005
UCFrH3bfn7gDeV29wrHHM80g,2021-12,5313,2989,166,31,81.32530120481928
UCJjjeqEYMSzdsKt6vJ78WVw,2021-12,24838,2284,2770,60,97.83393501805054
UCigpSsgPbdCxXtbfGksFIYQ,2021-12,2211,0,46,0,100.0
UCsVUXbx_h0YEvfH41Zwa_5w,2021-12,1476,963,41,9,78.04878048780488
UCV5jhU4ntp08bfdzBpmMzeQ,2021-12,8206,7661,164,71,56.70731707317073
UCiSm-bQq8dgIX6ZATVqEppg,2021-12,1356,400,141,9,93.61702127659575
UCPeF0V8dzSUYHwgLjvC86PQ,2021-12,1771,727,154,27,82.46753246753246
UCClwIqTUn5LDpFucHyaAhHg,2021-12,21903,10308,1937,179,90.7589055240062
UCWmJy4zKFf9Y_UQdS5sWuUg,2021-12,7706,4493,366,55,84.97267759562843
UC1CfXB_kRs3C-zaeTG3oGyg,2021-12,541115,228651,46071,2790,93.94412971283454
UCa9wTL0z_iNN13n4G5VmbJg,2021-12,430,0,52,0,100.0
UC5Xse6X7vB_nUL5HvEFVo_g,2021-12,34364,0,1434,0,100.0
UCflNPJUJ4VQh1hGDNK7bsFg,2021-12,4369,2553,150,49,67.33333333333333
UCIoRFfQdwgErIokdU4Zb-Sg,2021-12,29661,2341,3963,104,97.37572546050971
UCe_p3YEuYJb8Np0Ip9dk-FQ,2021-12,18344,7476,1968,174,91.15853658536585
UCPvGypSgfDkVe7JG2KygK7A,2021-12,311461,40303,40798,517,98.73278101867739
UCE0KFKU_O2FkHljyayB7kXw,2021-12,531,180,52,9,82.6923076923077
UCyKsg-57XC9pyHbP7v3kCPQ,2021-12,48933,24041,2361,203,91.4019483269801
UC7fk0CB07ly8oSl0aqKkqFg,2021-12,331499,256318,24097,8068,66.51865377432875
UCGw7lrT-rVZCWHfdG9Frcgg,2021-12,80678,27667,5480,665,87.86496350364963
UCk1qKLPaznd5gnKms-2XHaA,2021-12,970,0,97,0,100.0
UCPH7d3YxfeH56FG-UyPAB1g,2021-12,398,88,65,13,80.0
UC-o-E6I3IC2q8sAoAuM6Umg,2021-12,16913,7253,1772,226,87.24604966139955
UCth5j6WaPTf9osdNrdz92PA,2021-12,182,0,40,0,100.0
UC3vzVK_N_SUVKqbX69L_X4g,2021-12,30779,12326,2144,198,90.76492537313433
UCLMC54YctropOupFX8jyz9A,2021-12,51258,13740,1591,108,93.21181646763043
UCYbzeYnRZuw7fZKrgu2bgtw,2021-12,32519,29497,326,158,51.533742331288344
UCRMpIxnySp7Fy5SbZ8dBv2w,2021-12,7832,0,970,0,100.0
UCGAX1bhTzJb1T0jFLNAvZsg,2021-12,8699,0,973,0,100.0
UCgmPnx-EEeOrZSg5Tiw7ZRQ,2021-12,515646,174051,45401,2520,94.44946146560649
UCDG8K9g6qo8gX4jCjsqUVzA,2021-12,34534,9326,3025,328,89.15702479338843
UCnTwPSKk1bOaQ8D95m2SwaQ,2021-12,7351,1706,329,22,93.3130699088146
UCteBATr7WkAF2sjWzBJ2hQw,2021-12,2929,1371,374,35,90.64171122994652
UClzpoRto1BJXaRGe9OkkGLQ,2021-12,62625,6862,2917,56,98.08021940349674
UCqhhWjpw23dWhJ5rRwCCrMA,2021-12,27540,9426,3455,202,94.1534008683068
UCQ1U65-CQdIoZ2_NA4Z4F7A,2021-12,18188,0,2307,0,100.0
UCBi8YaVyZpiKWN3_Z0dCTfQ,2021-12,9775,0,1097,0,100.0
UCj6ZvZqDJsrwBal-5R_q1ZQ,2021-12,1846,0,135,0,100.0
UCXRlIK3Cw_TJIQC5kSJJQMg,2021-12,57370,39438,5770,1953,66.1525129982669
UCHot5CnoLQreG7B3N_A_EMA,2021-12,1794,0,106,0,100.0
UC9127w5CLmWugWcpdGGuKOA,2021-12,5066,0,104,0,100.0
UCNwo7eikmX5HPs7NedWVBgw,2021-12,1305,841,77,30,61.038961038961034
UCtjQoCilYbnxUXquXcVU3uA,2021-12,4321,2224,164,34,79.26829268292683
UCK4t1P3Aqqe6NDyRS92Opcg,2021-12,11441,2228,1977,48,97.57207890743551
