channelId,period,superChats,uniqueSuperChatters,totalSC,averageSC
UC1opHUrw8rvnsadT-iGp7Cg,2021-10,2123,700,3126274,1472
UCpJtk0myFr5WnyfsmnInP-w,2021-10,120,86,94844,790
UCdVOby6CAPrKCiJBoxUYQ5g,2021-10,1,1,160,160
UCswRX8mNNdn1fjRctZqzjgA,2021-10,1807,335,1222121,676
UC1DCedRgGHBdm81E1llLhOQ,2021-10,4986,1198,5276541,1058
UCP0BspO_AMEe3aQqqpo89Dg,2021-10,758,255,500845,660
UCMp55EbT_ZlqiMS3lCj01BQ,2021-10,230,112,286122,1244
UCBAeKqEIugv69Q2GIgcH7oA,2021-10,1968,195,2372011,1205
UCl-3q6t6zdZwgIsFZELb7Zg,2021-10,799,155,571106,714
UC-hM6YJuNYVAmUWxeIr9FeA,2021-10,4942,1088,3005778,608
UCUtKkGKef8BYMs3h-3zQm9A,2021-10,119,35,71227,598
UCLhUvJ_wO9hOvv_yYENu4fQ,2021-10,192,101,222645,1159
UCQgi2mK2f9l0Dky2-YhVTYQ,2021-10,95,33,70747,744
UCP9ZgeIJ3Ri9En69R0kJc9Q,2021-10,485,206,478376,986
UCMzxQ58QL4NNbWghGymtHvw,2021-10,219,105,164220,749
UCzUNASdzI4PV5SlqtYwAkKQ,2021-10,533,233,568165,1065
UCrhhJPNsOqzNIkUfTABoSpg,2021-10,161,88,140897,875
UCL_O_HXgLJx3Auteer0n0pA,2021-10,827,368,951057,1150
UCdn5BQ06XqgXoAxIhbqw5Rg,2021-10,3049,1708,3147239,1032
UCFGc2HPJyNXCa61ipu2Tnbw,2021-10,420,155,710400,1691
UCDh2bWI5EDu7PavqwICkVpA,2021-10,153,50,288135,1883
UCykgAuIjn70_CXLNjZ8zppQ,2021-10,736,124,196797,267
UCM6iy_rSgSMbFjx10Z6VVGA,2021-10,466,173,193300,414
UChAOCCFuF2hto05Z68xp56A,2021-10,1040,157,493723,474
UCfQVs_KuXeNAlGa3fb8rlnQ,2021-10,92,37,61310,666
UCkL9OLKjIQbKk2CztbpOCFg,2021-10,8,6,9521,1190
UCvPPBoTOor5gm8zSlE2tg4w,2021-10,156,56,248787,1594
UCHccxX2p_9DB_HPnXSb2omw,2021-10,180,93,306955,1705
UCoFEbNyIRUS26-hf2AucwFw,2021-10,481,97,387530,805
UCiLt4FLjMXszLOh5ISi1oqw,2021-10,246,56,140549,571
UCFv2z4iM5vHrS8bZPq4fHQQ,2021-10,184,95,137540,747
UCtk3KnxYCoGiyrLVdIOgG1Q,2021-10,261,194,568499,2178
UCfiK42sBHraMBK6eNWtsy7A,2021-10,358,131,494747,1381
UCf-PcSHzYAtfcoiBr5C9DZA,2021-10,32,21,18778,586
UCkngxfPbmGyGl_RIq4FA3MQ,2021-10,395,173,375912,951
UC4SUl-nTftCcl3t7NKPd0_Q,2021-10,373,93,278370,746
UCKeAhJvy8zgXWbh9duVjIaQ,2021-10,440,177,257292,584
UC3xG1XWzAKt5dxSxktJvtxg,2021-10,288,168,379862,1318
UCnJ-ocjLykKU4c7INl5Us6Q,2021-10,2152,205,1836403,853
UCfeznQrLe9URem6xJmWQVlw,2021-10,362,64,226787,626
UCFsWaTQ7kT76jNNGeGIKNSA,2021-10,296,144,353367,1193
UCHTnX0CSX_KObo5I9WuZ64g,2021-10,194,183,423045,2180
UChUJbHiTVeGrSkTdBzVfNCQ,2021-10,534,383,1300720,2435
UCQLyq7TDKHlmp2Ufd5Z2qMw,2021-10,114,54,159486,1399
UCZgOv3YDEs-ZnZWDYVwJdmA,2021-10,524,369,1081874,2064
UC2rIXE0D3Vb8kS48DQrW-Jg,2021-10,341,61,154974,454
UC-6rZgmxZSIbq786j3RD5ow,2021-10,1914,653,2289900,1196
UCXYCBPWmFXbdTGD70eQe8zQ,2021-10,1082,208,1706420,1577
UC1ZV7KBscK0EMoJKFu1DnDg,2021-10,234,100,229612,981
UC7b4GklPQO9ZnV7mqnJzN8g,2021-10,46,21,46853,1018
UC7-N7MvN5muVIHqyQx9LFbA,2021-10,167,92,211499,1266
UCTIE7LM5X15NVugV7Krp9Hw,2021-10,451,180,355245,787
UC5CwaMl1eIgY8h02uZw7u8A,2021-10,1041,640,1704432,1637
UCvNn6mRroGDctnqU-FUsszg,2021-10,467,231,456600,977
UCJvlpuVIAyx34oYXi-uciNQ,2021-10,1147,121,534699,466
UCXp7sNC0F_qkjickvlYkg-Q,2021-10,523,143,487670,932
UCFTLzh12_nrtzqBPsTCqenA,2021-10,950,468,1410002,1484
UCxfyW58K88YepKgIS1BLmOg,2021-10,196,47,150179,766
UCOfuarJ9_C5OAD0mGS7KCyg,2021-10,374,118,532787,1424
UCo7TRj3cS-f_1D9ZDmuTsjw,2021-10,533,180,388103,728
UChMPicpTxVNAMOmz7fQEVpA,2021-10,543,48,307643,566
UCp-5t9SrOQwXMU7iIjQfARg,2021-10,1032,463,722378,699
UC7WY5VP-P-rSb2ES5npk8yA,2021-10,430,159,381238,886
UC8jskpQfW9fn2NLK3PdaGdg,2021-10,254,52,75625,297
UClV7gDF9sUzu4jJCK7rCYkQ,2021-10,270,41,155469,575
UCNVEsYbiZjH5QLmGeSgTSzg,2021-10,277,160,345821,1248
UCw8bMzcXgX4SAQPraOJIVgA,2021-10,135,55,250819,1857
UCHCbWdtJmZX9pEFtSye_juA,2021-10,161,45,345119,2143
UCdyqAaZDKHXg4Ahi7VENThQ,2021-10,2562,802,3410073,1331
UCDekUkwwfSoGf-V5NzGB7zQ,2021-10,264,86,286580,1085
UCmWqYB6y8gSfPONWGspuOWQ,2021-10,29,20,62986,2171
UCWq6L3iY4hGK4LmylvQtj-g,2021-10,278,64,512293,1842
UCspv01oxUFf_MTSipURRhkA,2021-10,2546,950,4802242,1886
UCgmPnx-EEeOrZSg5Tiw7ZRQ,2021-10,1393,762,1541575,1106
UCgmFrRcyH7d1zR9sIVQhFow,2021-10,1338,505,2255806,1685
UCXW4MqCQn-jCaxlX-nn-BYg,2021-10,415,174,372350,897
UCwL7dgTxKo8Y4RFIKWaf8gA,2021-10,531,150,325469,612
UCYbzeYnRZuw7fZKrgu2bgtw,2021-10,176,42,134887,766
UCwXOUuxUxCJ1yD0JfogUvMg,2021-10,51,20,74001,1451
UCwUNuXd6rN08SQFzlIH4Ozg,2021-10,2220,414,1365474,615
UC5ek2GWKvUKFgnKSHuuCFrw,2021-10,244,86,377730,1548
UC0WwEfE-jOM2rzjpdfhTzZA,2021-10,13,9,4000,307
UCFahBR2wixu0xOex84bXFvg,2021-10,643,193,319140,496
UCPZgBtMYoFKypEG2SCvBN9A,2021-10,24,19,56289,2345
UCZOpV9NRi3dFsXPrwnlcuhA,2021-10,36,13,77923,2164
UCqXvL55GYHtRZhBS03LVGnQ,2021-10,149,64,78677,528
UCwXfrtn26oj7JW9fwB_z1bw,2021-10,485,119,223605,461
UCs-lYkwb-NYKE9_ssTRDK3Q,2021-10,409,74,169948,415
UCpNu3ngL8XHyQ0-T5I8dB2g,2021-10,825,136,976232,1183
UCkPIfBOLoO0hVPG-tI2YeGg,2021-10,948,352,508406,536
UCYOjhswZ0y5KYoLdMNR5QvQ,2021-10,129,35,85923,666
UCj_dHWD0o2k_Ef4lwcXd0Iw,2021-10,141,46,169295,1200
UCZwsOhl_T0k2Sgf7S3JReNQ,2021-10,25,12,15437,617
UCpLvJ42sm-edPGF8pKJonOQ,2021-10,285,35,174250,611
UCIClNlvEUvEqLe_rs_i8h_w,2021-10,242,66,367455,1518
UCw-jEa3_788VkvM2zHzrDnw,2021-10,58,49,70334,1212
UCPkKpOHxEDcwmUAnRpIu-Ng,2021-10,1647,537,1106896,672
UCflNPJUJ4VQh1hGDNK7bsFg,2021-10,87,25,44711,513
UCobEOOm5RDIupAg5bpZ31Dg,2021-10,24,16,28209,1175
UCuep1JCrMvSxOGgGhBfJuYw,2021-10,2012,557,1716865,853
UCIytNcoz4pWzXfLda0DoULQ,2021-10,133,97,254268,1911
UCPuqNtP0QO5uNUir6L7U-5g,2021-10,77,34,449423,5836
UCo2N7C-Z91waaR6lF3LL_jw,2021-10,2148,1181,7089176,3300
UCp6993wxpyDPHUpavwDFqgg,2021-10,580,268,519921,896
UCmaDYcJHNFrZ5Owuz-KM-Jw,2021-10,332,71,362569,1092
UCiMG6VdScBabPhJ1ZtaVmbw,2021-10,533,335,860143,1613
UC_4tXjqecqox5Uc05ncxpxg,2021-10,285,152,409815,1437
UCL9dLCVvHyMiqjp2RDgowqQ,2021-10,4,4,31500,7875
UCpnvhOIJ6BN-vPkYU9ls-Eg,2021-10,294,100,237899,809
UCvEX2UICvFAa_T6pqizC20g,2021-10,44,21,24115,548
UCcXHmt6bscaX1PVx1dVOEoA,2021-10,381,44,186048,488
UCuPrcSmgo6twlAQzwYPlSkQ,2021-10,51,14,23304,456
UCpHIwGHq_3OfX42cyfyJp-A,2021-10,512,169,938773,1833
UCz38T7U0zcNblWTV55shojg,2021-10,6,5,4218,703
UC8oPnditPSp5lZu45fnXWCA,2021-10,1384,754,4419139,3193
UCk--7D107cvb6PKqAiAK5uQ,2021-10,161,81,259794,1613
UCiAONpBlBxxtKD4YE6K-ckw,2021-10,395,117,238571,603
UCRUFY2ZCyVOvC-1rJIVZlKg,2021-10,209,53,173723,831
UCuvk5PilcvDECU7dDZhQiEw,2021-10,720,237,651448,904
UCWCc8tO-uUl_7SJXIKJACMw,2021-10,260,87,460328,1770
UCxJ9SJLG7dA00M7VoEe4ltw,2021-10,347,93,168077,484
UCkkdEmzZHMp9xqs_F7v1EQQ,2021-10,190,86,224747,1182
UCQ0UDLQCjY0rmuxCDE38FGg,2021-10,2045,826,4609997,2254
UCevD0wKzJFpfIkvHOiQsfLQ,2021-10,171,55,92391,540
UCTMgd9qnUD9qKBX5oTtD6ug,2021-10,185,87,137316,742
UCW8WKciBixmaqaGqrlTITRQ,2021-10,476,162,420760,883
UCpWF1pMyJtMvlynspGnThdw,2021-10,6,4,4163,693
UCODNLyn3L83wEmC0DLL0cxA,2021-10,553,394,736548,1331
UCV5ZZlLjk5MKGg3L0n0vbzw,2021-10,808,299,531069,657
UCTEZGNJDqv-isWSPRsEhnRA,2021-10,92,55,118290,1285
UCs86f6tbWatcKVt7emv9hfQ,2021-10,507,117,280787,553
UC2hc-00y-MSR6eYA4eQ4tjQ,2021-10,174,111,216187,1242
UCCHH0nWYXFZmtDS_4tvMxHQ,2021-10,204,91,335261,1643
UCFVkfdFmaOh7BCtrqw8YvaA,2021-10,12,11,8967,747
UC3-jXrZXv-PQshpaTQpicPQ,2021-10,186,80,181766,977
UCqjTqdVlvIipZXIKeCkHKUA,2021-10,1912,476,2408764,1259
UCerkculBD7YLc_vOGrF7tKg,2021-10,422,201,526725,1248
UCHXgFLFyqR-XqtxfTH3qiYA,2021-10,30,19,27778,925
UCV4EoK6BVNl7wxuxpUvvSWA,2021-10,331,175,541719,1636
UC0Owc36U9lOyi9Gx9Ic-4qg,2021-10,1725,572,2187710,1268
UC_UqaRNrLcaL4fp2IAPV0OQ,2021-10,838,217,788106,940
UCwePpiw1ocZRSNSkpKvVISw,2021-10,100,59,164067,1640
UC9mf_ZVpouoILRY9NUIaK-w,2021-10,322,175,544392,1690
UCixf-9nmnPzTGeJTdW6TS-Q,2021-10,454,99,243294,535
UChgTyjG-pdNvxxhdsXfHQ5Q,2021-10,665,222,428955,645
UC727SQYUvx5pDDGQpTICNWg,2021-10,435,168,314738,723
UC9QnAjC7mT4ggHuedr1_kqQ,2021-10,4,3,932,233
UC5LyYg6cCA4yHEYvtUsir3g,2021-10,1063,674,1848042,1738
UC4PrHgUcAtOoj_LKmUL-uLQ,2021-10,488,172,863454,1769
UCjFu-9GHnabzSFRAYm1B9Dw,2021-10,10,7,7907,790
UC9oudjCTHL2BfwxfDwI18eg,2021-10,37,29,20459,552
UCRf7OJA3azS4RsGd_G96FUw,2021-10,475,139,327148,688
UC5XQhzMH08PgWa4Zp02Gcsw,2021-10,664,122,633638,954
UC-tS2U8BB8qTo2tVhoZ30Aw,2021-10,64,25,42490,663
UCHfPYJaCDADVssISUw-49TQ,2021-10,33,8,10314,312
UCsHILl-8i1H9316RPeTEcfQ,2021-10,260,31,263438,1013
UCijNnZ-6m8g85UGaRAWuw7g,2021-10,4,3,2855,713
UC5cbSyFTohO2_PJAqr-6NFA,2021-10,93,35,55057,592
UCxp-_zVZcJBwZzjLt-LwAaQ,2021-10,56,34,158105,2823
UCFvEuP2EDkvrgJpHI6-pyNw,2021-10,31,18,46798,1509
UCftJR3Qm0LyEuEQue1QYytA,2021-10,40,28,33964,849
UCllKI7VjyANuS1RXatizfLQ,2021-10,182,109,153102,841
UCKwATdrcjyzNv9c56PqJbWA,2021-10,689,129,502099,728
UCGYAYLDE7TZiiC8U6teciDQ,2021-10,482,229,373759,775
UCHX7YpFG8rVwhsHCx34xt7w,2021-10,49,30,59948,1223
UCLO9QDxVL4bnvRRsz6K4bsQ,2021-10,2106,923,3884332,1844
UC_kJ27jGTWYniW-Xy3Ms5Cw,2021-10,136,44,151589,1114
UCnK6aCU0ZTRXyrKkaXd-RMg,2021-10,12,9,10515,876
UCigpSsgPbdCxXtbfGksFIYQ,2021-10,10,4,4730,473
UCi6nV5Z2dzFuXBzLG3P9zqQ,2021-10,42,20,36325,864
UC6B5ARoyTKS5S3-mz2WzYig,2021-10,99,59,188659,1905
UCNV41fU_c4IvhrwHhGKSWLA,2021-10,213,105,490569,2303
UC2yG-9ekUwTs8Q0yMSycMxA,2021-10,1859,246,649424,349
UCXhTIte6TjoItbiUVUnMIlA,2021-10,2,2,1081,540
UC8oLBzcFC-aXPd0q-WuGWSw,2021-10,431,187,394311,914
UCIBj1-d71vKjRftiauF50pg,2021-10,18,8,8447,469
UCL34fAoFim9oHLbVzMKFavQ,2021-10,450,163,431567,959
UClS6k3w1sPwlVFqK3-yID5A,2021-10,43,25,122498,2848
UCO-FZDAG0mOvgu6jmGg1tiA,2021-10,154,38,234388,1522
UCMxxFFeuhFQ30quuePTym0A,2021-10,3,2,652,217
UCHsx4Hqa-1ORjQTh9TYDhww,2021-10,2656,930,3650004,1374
UClzpoRto1BJXaRGe9OkkGLQ,2021-10,170,62,98884,581
UCFSkExeBcqI4nb_ArHeByNw,2021-10,434,100,767849,1769
UCwvycbDmTqmtVTkl9eUp0cA,2021-10,45,20,41237,916
UCyqzU2nq7eGNi4kN0uHx7TA,2021-10,51,26,95390,1870
UCZ8HRnRgOhsjsnEPU37m4Cg,2021-10,93,28,96240,1034
UCZszUCQMhWNVMxp6CSoyWoA,2021-10,168,47,119065,708
UCerH0KOGyPaC5WueExiicZQ,2021-10,413,155,693231,1678
UCdpUojq0KWZCN9bxXnZwz5w,2021-10,791,225,649715,821
UC6wvdADTJ88OfIbJYIpAaDA,2021-10,1338,648,2133854,1594
UCMAc88lqzqGV0uxgw9JDj0w,2021-10,88,41,64831,736
UCjlO0QCarccGehZqm6rhnSQ,2021-10,499,85,591556,1185
UCl1oLKcAq93p-pwKfDGhiYQ,2021-10,568,132,419777,739
UCa9Y57gfeY0Zro_noHRVrnw,2021-10,2450,911,3856286,1573
UCfki3lMEF6SGBFiFfo9kvUA,2021-10,88,53,219826,2498
UCPcsJUA8PhOy3c4y1Q1eu3g,2021-10,136,47,164364,1208
UCvzGlP9oQwU--Y0r9id_jnA,2021-10,8180,2408,8584606,1049
UCeK9HFcRZoTrvqcUCtccMoQ,2021-10,173,71,198517,1147
UCh03lxwbX8zXkeGyOMZJ9Ow,2021-10,270,98,538681,1995
UCKJexadCeNo3lu0U20skmNg,2021-10,306,65,207208,677
UCv6rts7X60zoL__5JPwdPGA,2021-10,64,33,21780,340
UCaum0e1MVZF69boluxgA0Bg,2021-10,316,93,268053,848
UCoSrY_IQQVpmIRZ9Xf-y93g,2021-10,2747,1291,3795907,1381
UCpeRj9-GaLGNUoKdI5I7vZA,2021-10,369,111,247100,669
UCJePO0Zl-zZTqjpHO82RNNA,2021-10,403,144,148065,367
UCu1INzefw3R7M9-3QEHYmMQ,2021-10,1028,180,734544,714
UCN3mosAMYBdogyQovOhPrxA,2021-10,778,263,266096,342
UCGNxKTqNK3GMjgvgUixJroQ,2021-10,5,5,4550,910
UCBJFsaCvgBa1a9BnEaxu97Q,2021-10,355,133,383465,1080
UCl_gCybOJRIgOXw6Qb4qJzQ,2021-10,8888,1488,11945001,1343
UCW5O-tjdwofBwfispeMSPfw,2021-10,466,88,115561,247
UC4WvIIAo89_AzGUh1AZ6Dkg,2021-10,1184,421,956490,807
UC3n5uGu18FoCy23ggWWp8tA,2021-10,941,514,1066287,1133
UC23pFx4llMrwDvGJ7DqT87Q,2021-10,111,21,94483,851
UCswvd6_YWmd6riRk-8oT-sA,2021-10,430,103,523422,1217
UCIJ6TGsTcBlYGUj-zbL60EQ,2021-10,32,19,43763,1367
UCNJwC2OjJ0Hsc2HT1D6jmJw,2021-10,509,151,192980,379
UCRWF6QSuklmwY3UJHyVTQ1w,2021-10,186,52,107363,577
UCQz5mRHdiwt7NrS9tc4D1Dg,2021-10,237,134,197893,834
UCUZ5AlC3rTlM-rA2cj5RP6w,2021-10,455,175,427270,939
UCuORn0gpP7nIM0M-H5oN7uw,2021-10,283,76,257199,908
UC0g1AE0DOjBYnLhkgoRWN1w,2021-10,486,173,594612,1223
UCcd4MSYH7bPIBEUqmBgSZQw,2021-10,616,405,864088,1402
UC9V3Y3_uzU5e-usObb6IE1w,2021-10,299,181,240681,804
UCtCnnCUn9IDDQRU9_04JD3g,2021-10,3,3,393,131
UCwrjITPwG4q71HzihV2C7Nw,2021-10,370,219,500066,1351
UC0lIq8G4LgDPlXsDmYSUExw,2021-10,101,36,106873,1058
UCB7sSUNwh_dXE7ZL3DsGDpw,2021-10,17,12,18892,1111
UCYTz3uIgwVY3ZU-IQJS8r3A,2021-10,158,57,124410,787
UCUc8GZfFxtmk7ZwSO7ccQ0g,2021-10,1178,588,1352182,1147
UCeLzT-7b2PBcunJplmWtoDg,2021-10,1128,384,1646884,1460
UCPf-EnX70UM7jqjKwhDmS8g,2021-10,213,89,82770,388
UCSlv7Z-4q7_7NRkzJB10A5Q,2021-10,220,63,207292,942
UCES4K104k-D2HthE46z9VHQ,2021-10,247,109,464162,1879
UClxrt4pRmaqQnSlDii3EJBQ,2021-10,175,51,292809,1673
UC_82HBGtvwN1hcGeOGHzUBQ,2021-10,182,73,229420,1260
UC4J0GZLM55qrFh2L-ZAb2LA,2021-10,810,56,264838,326
UCmZ1Rbthn-6Jm_qOGjYsh5A,2021-10,590,341,1282569,2173
UCC0i9nECi4Gz7TU63xZwodg,2021-10,1793,290,1353218,754
UC--zuEfONeFXPvLqX0Kvbuw,2021-10,364,92,440336,1209
UC7fk0CB07ly8oSl0aqKkqFg,2021-10,692,652,1647107,2380
UCTi_rzf5QIkXjhJjkbcAdTg,2021-10,46,29,58476,1271
UCClwIqTUn5LDpFucHyaAhHg,2021-10,35,28,32013,914
UC4YaOt1yT-ZeyB0OmxHgolA,2021-10,203,124,470129,2315
UChXm-xAYPfygrbyLo2yCASQ,2021-10,330,128,521721,1580
UCNjTjd2-PMC8Oo_-dCEss7A,2021-10,27,25,27800,1029
UC1EB8moGYdkoZQfWHjh7Ivw,2021-10,41,31,99714,2432
UCZYyhgoV314CM14zBD6vd4A,2021-10,92,46,87109,946
UCz6Gi81kE6p5cdW1rT0ixqw,2021-10,215,108,283304,1317
UCt7_srJeiw55kTcK7M9ID6g,2021-10,718,200,440146,613
UCqm3BQLlJfvkTsX_hvm0UmA,2021-10,4866,1378,5317035,1092
UC7yqc24BjJwi3PoqhXrx6og,2021-10,224,74,118924,530
UCg7aL_drCGzlPCrV6Hys_-w,2021-10,109,77,103209,946
UC7Gow-kNHq21oejSIDg9PAg,2021-10,37,28,46064,1244
UC6t3-_N8A6ME1JShZHHqOMw,2021-10,1046,539,1830138,1749
UCxrmkJf_X1Yhte_a4devFzA,2021-10,1711,252,1483095,866
UCo5pboqAxtr5gOFSDBGD09w,2021-10,164,66,107551,655
UCIRzELGzTVUOARi3Gwf1-yg,2021-10,1099,200,853208,776
UCHVXbQzkl3rDfsXWo8xi2qw,2021-10,574,233,356522,621
UCq6EBsKaFIUpac6fPkGu2PQ,2021-10,133,39,40440,304
UC8QEgcJgjrJWy4B43aXxsAQ,2021-10,997,525,2407643,2414
UCZ1xuCK1kNmn5RzPYIZop3w,2021-10,1010,402,600839,594
UCXRlIK3Cw_TJIQC5kSJJQMg,2021-10,690,333,489478,709
UC-SSusywniohnRHif72eYdw,2021-10,269,47,95925,356
UCjv4bfP_67WLuPheS-Z8Ekg,2021-10,1219,256,834958,684
UCN5bD1YYapThOeadG7YkBOA,2021-10,267,54,180087,674
UCD-miitqNY3nyukJ4Fnf4_A,2021-10,384,163,843708,2197
UC7wZb5INldbGweowOhBIs8Q,2021-10,200,79,181147,905
UC53UDnhAAYwvNO7j_2Ju1cQ,2021-10,117,73,189086,1616
UCDgH-CfHO85D0rxtXnXeN2w,2021-10,72,51,110638,1536
UC48jH1ul-6HOrcSSfoR02fQ,2021-10,181,97,191443,1057
UC_GCs6GARLxEHxy1w40d6VQ,2021-10,59,37,40690,689
UCnZUaScptUZ7vBeV-4Vf4nw,2021-10,998,261,645591,646
UC90vyzmRgWCE17-uWNsKW2Q,2021-10,11,7,6888,626
UCLOnKw76ypBM5PeYr4OdkJQ,2021-10,96,36,104577,1089
UCtjQoCilYbnxUXquXcVU3uA,2021-10,15,8,5150,343
UCnqDxEcVsvt7WpDy0px1HgA,2021-10,16,10,40870,2554
UC8rcEBzJSleTkf_-agPM20g,2021-10,2315,768,3084229,1332
UCp-UfRz1EEPlX6xwfPKd2lQ,2021-10,22,6,6510,295
UC3EhsuKdEkI99TWZwZgWutg,2021-10,129,68,123860,960
UChSvpZYRPh0FvG4SJGSga3g,2021-10,444,184,393141,885
UCv2byPgvl60Mh1vQBnXuksA,2021-10,49,26,37970,774
UCXUb2wcPPg7mPMaanF7Q_zw,2021-10,19,15,46100,2426
UCAoy6rzhSf4ydcYjJw3WoVg,2021-10,261,125,291700,1117
UCYQgNMUfReVWZspzSSexMGQ,2021-10,107,38,108992,1018
UCK9V2B22uJYu3N7eR_BT9QA,2021-10,2478,459,1108085,447
UCk5r533QVMgJUdWwqegH2TA,2021-10,5,4,5602,1120
UCfiy-dr0s1O6LJRV6KHomLw,2021-10,129,77,105246,815
UCH11P1Hq4PXdznyw1Hhr3qw,2021-10,1537,188,844122,549
UCN7sEdAjj4Q--al9pDsCPOg,2021-10,111,48,38972,351
UCsg-YqdqQ-KFF0LNk23BY4A,2021-10,88,39,180662,2052
UCsUj0dszADCGbF3gNrQEuSQ,2021-10,1171,584,1159996,990
UC_T1YqknD5yrpVlupc-ZXzg,2021-10,35,24,29913,854
UCuJpyIPTENcIMpdqGYCU6WA,2021-10,151,76,141274,935
UCxWAL-c1psONO_DfG-cq2iA,2021-10,1586,646,970420,611
UCIwHOJn_3QjBTwQ_gNj7WRA,2021-10,33,22,19042,577
UCBC7vYFNQoGPupe5NxPG4Bw,2021-10,1576,339,1725265,1094
UCIcAj6WkJ8vZ7DeJVgmeqKw,2021-10,936,475,1339390,1430
UCqGtqSn0NiOCottKpYwBc4w,2021-10,133,60,119505,898
UC7A7bGRVdIwo93nqnA3x-OQ,2021-10,167,42,162135,970
UCnzZmBOSrQf2wDBbnsDajVw,2021-10,76,54,132077,1737
UCeShTCVgZyq2lsBW9QwIJcw,2021-10,301,151,301425,1001
UC0Qt-ycVvKBcP5J_Xz44zTg,2021-10,110,52,95589,868
UC8NZiqKx6fsDT3AVcMiVFyA,2021-10,522,367,336091,643
UC0u_-3zgLkSYpQOxlBi-5Ng,2021-10,236,86,94037,398
UCrlV1Iy0clxpfBADND4ONIQ,2021-10,33,15,16884,511
UCRXBTd80F5IIWWY4HatJ5Ug,2021-10,4,3,4212,1053
UCr9p1ZjLKgfaoqNorY7PiWQ,2021-10,432,108,481465,1114
UCvUc0m317LWTTPZoBQV479A,2021-10,648,304,537791,829
UCsCAwLNMv0ZdmO-QXQeK_Ig,2021-10,9,8,15439,1715
UCfPwtmjVXsByl4z8TT32Lbg,2021-10,45,19,65001,1444
UC6HjtF2rHZO8gAsX5FXF-Kg,2021-10,202,115,112861,558
UCcD_EdnJcOjJMohDn435D3w,2021-10,60,27,50379,839
UCZ2rFJTs3IPJzYfxtvbKp8Q,2021-10,143,25,96994,678
UCfhzPS_rZHHJ3AEQyIVm_gA,2021-10,514,67,245503,477
UCv1fFr156jc65EMiLbaLImw,2021-10,449,300,711352,1584
UC--A2dwZW7-M2kID0N6_lfA,2021-10,169,75,315588,1867
UCgTzsBI0DIRopMylJEDqnog,2021-10,122,105,244134,2001
UCmyc8eVR3G9A7hjaHsLR6NQ,2021-10,589,119,419227,711
UCyKsg-57XC9pyHbP7v3kCPQ,2021-10,495,120,407953,824
UCtnO2N4kPTXmyvedjGWdx3Q,2021-10,94,57,142826,1519
UC2Rr7mILebYLTjd38DNNUTw,2021-10,28,21,22980,820
UCQdqGzhc5Ey_5nh_bOowAhg,2021-10,266,74,56867,213
UCLQIMDHNE0ZGAiHIdMbq7dw,2021-10,6,4,4200,700
UCwcyyxn6h9ex4sMXGtpQE_g,2021-10,221,123,271306,1227
UCAr7rLi_Wn09G-XfTA07d4g,2021-10,525,170,442942,843
UCNwo7eikmX5HPs7NedWVBgw,2021-10,73,37,61815,846
UCxN7pUZzXmMOuost2oRCHUw,2021-10,7,7,9671,1381
UCSFCh5NL4qXrAy9u-u2lX3g,2021-10,4869,2577,7552638,1551
UCWz0CSYCxf4MhRKPDm220AQ,2021-10,41,35,56304,1373
UC9ruVYPv7yJmV0Rh0NKA-Lw,2021-10,14435,2216,11097742,768
UCX88Pe54pxbJDSGIyGrzNdg,2021-10,344,97,228802,665
UCWmJy4zKFf9Y_UQdS5sWuUg,2021-10,33,30,61505,1863
UCxm2qC7Z7cjDAd6yPyl-sKQ,2021-10,556,118,287484,517
UCqTymU8oHTygrEzas_gVBFg,2021-10,84,50,33426,397
UCIdEIHpS0TdkqRkHL5OkLtA,2021-10,821,282,545851,664
UC3ymRo2Xj8h1tyRGjQsyFaw,2021-10,108,22,110571,1023
UC1zFJrfEKvCixhsjNSb1toQ,2021-10,516,305,1013561,1964
UC0RVF3KPjfS7WnH2xbpqghA,2021-10,102,37,51244,502
UCO2bnzPlCau6YzLoSt8EDdA,2021-10,173,57,110740,640
UCg9_f0eR1KuqAb86Lj7xNew,2021-10,19,16,6430,338
UCSH4t_nhsNIoxPza4ooYqaA,2021-10,18,12,14622,812
UCDG8K9g6qo8gX4jCjsqUVzA,2021-10,39,30,31095,797
UCJQMHCFjVZOVRYafR6gY04Q,2021-10,8,7,13640,1705
UCAHXqn4nAd2j3LRu1Qyi_JA,2021-10,20,8,17816,890
UCMMnAFarbXqv6SEImoANlAQ,2021-10,88,34,88272,1003
UCMwGHR0BTZuLsmjY_NT5Pwg,2021-10,1037,663,1163718,1122
UCnDZwUFMzqOBcF3bjRfZD-g,2021-10,19,14,11894,626
UCNA0XC_zxS63d4Q-JMIMyug,2021-10,262,97,239276,913
UCMkILyjhk3YhIa-W1lxInNA,2021-10,50,19,52326,1046
UC-o-1qjKkMLq-ZFxXIzOUBQ,2021-10,606,119,362206,597
UCMxKcUjeTEcgHmC9Zzn3R4w,2021-10,42,17,24498,583
UCCJcCWrbQzz6eDhX4M1CUwg,2021-10,81,36,163796,2022
UCQjGy9ZkIuqqzrqyLvml4Bg,2021-10,3,3,898,299
UCMIdnCqg2aqUS2V3ByzoBcg,2021-10,22,14,44796,2036
UCIu-aUArYq_H84dBpCAokMA,2021-10,230,157,491347,2136
UCGw7lrT-rVZCWHfdG9Frcgg,2021-10,75,62,142426,1899
